SMILES,Title,pIC50,dpIC50,EXP_BINDING_AFFINITY_IN_KCAL_PER_MOL,EXP_BINDING_AFFINITY_IN_KCAL_PER_MOL_STDERR,EXP_BINDING_AFFINITY_IN_KCAL_PER_MOL_95%CI_LOW,EXP_BINDING_AFFINITY_IN_KCAL_PER_MOL_95%CI_HIGH
[H][C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-b3e365b9-1,6.634512015109101,0.06667274305656234,-9.058981379911101,0.0910371609127402,-9.239890152303145,-8.875741508652183
Cl.Cl.[H][C@@]1(C(=O)Nc2cncc3ccccc23)CNCc2ccc(Cl)cc21,MAT-POS-3ccb8ef6-1,6.540607512240769,0.011677734141999352,-8.930761076588606,0.015945163097301984,-8.962479866764541,-8.898699214375332
